20230507094057475944,0000000000,-344548,-312018,-251545,-598395,0
20230507094057494226,0000000001,-344577,-312045,-251572,-598350,0
20230507094057512507,0000000002,-344523,-312068,-251550,-598296,0
20230507094057530789,0000000003,-344549,-312182,-251645,-598371,0
20230507094057549070,0000000004,-344590,-312309,-251686,-598355,0
20230507094057567352,0000000005,-344541,-312291,-251602,-598346,0
20230507094057585633,0000000006,-344597,-312387,-251664,-598335,0
20230507094057603915,0000000007,-344629,-312345,-251634,-598328,0
20230507094057622196,0000000008,-344685,-312384,-251669,-598316,0
20230507094057640478,0000000009,-344742,-312406,-251521,-598352,0
20230507094057658759,0000000010,-344689,-312490,-251536,-598343,0
20230507094057677041,0000000011,-344816,-312563,-251577,-598348,0
20230507094057695323,0000000012,-344761,-312624,-251586,-598319,0
20230507094057713604,0000000013,-344726,-312637,-251518,-598372,0
20230507094057731886,0000000014,-344762,-312686,-251531,-598355,0
20230507094057750167,0000000015,-344756,-312641,-251482,-598294,0
20230507094057768449,0000000016,-344774,-312630,-251424,-598340,0
20230507094057786730,0000000017,-344632,-312549,-251269,-598340,0
20230507094057805012,0000000018,-344507,-312421,-251157,-598373,0
20230507094057823293,0000000019,-344309,-312229,-250968,-598359,0
20230507094057841575,0000000020,-344153,-312114,-250815,-598342,0
20230507094057859856,0000000021,-344055,-312021,-250710,-598323,0
20230507094057878138,0000000022,-343974,-311964,-250679,-598329,0
20230507094057896419,0000000023,-343943,-312010,-250729,-598354,0
20230507094057914701,0000000024,-344002,-312121,-250862,-598310,0
20230507094057932983,0000000025,-344159,-312291,-251098,-598360,0
20230507094057951264,0000000026,-344299,-312429,-251236,-598277,0
20230507094057969546,0000000027,-344419,-312525,-251377,-598355,0
20230507094057987827,0000000028,-344450,-312636,-251416,-598300,0
20230507094058006109,0000000029,-344485,-312870,-251522,-598243,0
20230507094058024390,0000000030,-344468,-313031,-251683,-598292,0
20230507094058042672,0000000031,-344434,-313307,-251770,-598306,0
20230507094058060953,0000000032,-344293,-313511,-252060,-598324,0
20230507094058079235,0000000033,-343996,-313751,-252382,-598344,0
20230507094058097516,0000000034,-343919,-314079,-252588,-598333,0
20230507094058115798,0000000035,-343905,-314232,-252662,-598342,0
20230507094058134079,0000000036,-343775,-314440,-252849,-598414,0
20230507094058152361,0000000037,-343683,-314440,-252910,-598362,0
20230507094058170642,0000000038,-343624,-314438,-252930,-598334,0
20230507094058188924,0000000039,-343578,-314451,-253000,-598323,0
20230507094058203590,0000000040,-343561,-314253,-252819,-598317,0
20230507094058221872,0000000041,-343526,-313953,-252331,-598346,0
20230507094058240153,0000000042,-343379,-314073,-252328,-598293,0
20230507094058258435,0000000043,-343465,-313302,-251855,-598314,0
20230507094058276716,0000000044,-344414,-312417,-252268,-598406,0
20230507094058294998,0000000045,-345333,-311997,-252722,-598338,0
20230507094058313279,0000000046,-345664,-311843,-252931,-598299,0
20230507094058331561,0000000047,-346111,-311891,-253703,-598304,0
20230507094058349842,0000000048,-346818,-312122,-254645,-598299,0
20230507094058368124,0000000049,-347519,-312362,-255370,-598327,0
20230507094058386406,0000000050,-348167,-312674,-255979,-598336,0
20230507094058404687,0000000051,-348733,-312856,-256499,-598330,0
20230507094058422969,0000000052,-349313,-313027,-257154,-598285,0
20230507094058441250,0000000053,-349768,-313104,-257644,-598278,0
20230507094058459532,0000000054,-350018,-313085,-257879,-598318,0
20230507094058477813,0000000055,-350266,-313099,-257970,-598325,0
20230507094058496095,0000000056,-350558,-313092,-258109,-598261,0
20230507094058514376,0000000057,-350811,-313215,-258255,-598255,0
20230507094058532658,0000000058,-350962,-313431,-258372,-598313,0
20230507094058550939,0000000059,-351056,-313552,-258471,-598270,0
20230507094058569221,0000000060,-351120,-313660,-258614,-598292,0
20230507094058587502,0000000061,-351172,-313858,-258734,-598320,0
20230507094058605784,0000000062,-351039,-313821,-258522,-598292,0
20230507094058624066,0000000063,-351052,-314005,-258613,-598299,0
20230507094058642347,0000000064,-350995,-314104,-258600,-598370,0
20230507094058660629,0000000065,-350966,-314183,-258561,-598359,0
20230507094058678910,0000000066,-350843,-314205,-258575,-598316,0
20230507094058697192,0000000067,-350742,-314253,-258518,-598280,0
20230507094058715473,0000000068,-350644,-314255,-258509,-598318,0
20230507094058733755,0000000069,-350518,-314238,-258414,-598268,0
20230507094058752036,0000000070,-350313,-314333,-258355,-598316,0
20230507094058770318,0000000071,-350172,-314290,-258286,-598312,0
20230507094058788599,0000000072,-350126,-314260,-258363,-598318,0
20230507094058806881,0000000073,-349998,-314136,-258283,-598301,0
20230507094058825162,0000000074,-349889,-314076,-258153,-598351,0
20230507094058843444,0000000075,-349824,-313967,-257966,-598327,0
20230507094058861725,0000000076,-349710,-313799,-257709,-598302,0
20230507094058880007,0000000077,-349590,-313740,-257545,-598338,0
20230507094058894322,0000000078,-349420,-313624,-257320,-598328,0
20230507094058912604,0000000079,-349267,-313566,-257098,-598362,0
