20230429131738861479,0000000000,-66931,-35314,17220,-322178,0
20230429131738879761,0000000001,-67028,-35308,17187,-322180,0
20230429131738898042,0000000002,-67026,-35363,17203,-322145,0
20230429131738916324,0000000003,-67046,-35375,17170,-322163,0
20230429131738934605,0000000004,-67038,-35393,17110,-322234,0
20230429131738952887,0000000005,-67106,-35368,17077,-322165,0
20230429131738971168,0000000006,-67088,-35405,17092,-322155,0
20230429131738989450,0000000007,-67133,-35400,17162,-322140,0
20230429131739007731,0000000008,-67170,-35455,17145,-322220,0
20230429131739026013,0000000009,-67236,-35488,17026,-322203,0
20230429131739044294,0000000010,-67128,-35428,17071,-322198,0
20230429131739062576,0000000011,-67118,-35438,17100,-322180,0
20230429131739080857,0000000012,-67164,-35454,17072,-322191,0
20230429131739099139,0000000013,-67123,-35450,17025,-322188,0
20230429131739117421,0000000014,-67149,-35466,17074,-322213,0
20230429131739135702,0000000015,-67172,-35434,17068,-322188,0
20230429131739153984,0000000016,-67150,-35448,17029,-322204,0
20230429131739172265,0000000017,-67130,-35534,16939,-322200,0
20230429131739190547,0000000018,-67101,-35506,17013,-322205,0
20230429131739208828,0000000019,-67103,-35488,17036,-322169,0
20230429131739227110,0000000020,-67231,-35511,16989,-322231,0
20230429131739245391,0000000021,-67254,-35537,16954,-322180,0
20230429131739263673,0000000022,-67275,-35523,16948,-322185,0
20230429131739281954,0000000023,-67308,-35587,16934,-322224,0
20230429131739300236,0000000024,-67308,-35663,16864,-322223,0
20230429131739318517,0000000025,-67428,-35745,16790,-322221,0
20230429131739336799,0000000026,-67502,-35874,16705,-322172,0
20230429131739355081,0000000027,-67635,-35951,16534,-322154,0
20230429131739373362,0000000028,-67713,-35938,16390,-322178,0
20230429131739391644,0000000029,-67749,-35926,16295,-322179,0
20230429131739409925,0000000030,-67701,-35959,16173,-322208,0
20230429131739428207,0000000031,-67634,-35991,16041,-322242,0
20230429131739446488,0000000032,-67423,-35993,15883,-322226,0
20230429131739464770,0000000033,-67060,-36079,15718,-322252,0
20230429131739483051,0000000034,-66761,-36040,15640,-322211,0
20230429131739501333,0000000035,-66398,-35806,15640,-322127,0
20230429131739519614,0000000036,-66135,-35297,15636,-322171,0
20230429131739537896,0000000037,-65733,-34613,15703,-322194,0
20230429131739556177,0000000038,-65452,-33755,15975,-322172,0
20230429131739574459,0000000039,-65203,-32925,16271,-322183,0
20230429131739592740,0000000040,-64895,-32142,16795,-322182,0
20230429131739611022,0000000041,-64467,-31383,17457,-322214,0
20230429131739627899,0000000042,-64150,-30758,18156,-322180,0
20230429131739646180,0000000043,-63758,-30042,18866,-322155,0
20230429131739664462,0000000044,-63366,-29578,19567,-322152,0
20230429131739682743,0000000045,-63048,-29119,20289,-322207,0
20230429131739701025,0000000046,-62659,-28749,20920,-322202,0
20230429131739719306,0000000047,-62242,-28433,21585,-322184,0
20230429131739737588,0000000048,-61803,-28029,22154,-322233,0
20230429131739755870,0000000049,-61313,-27486,22751,-322199,0
20230429131739774151,0000000050,-60851,-26954,23675,-322179,0
20230429131739792433,0000000051,-60377,-26464,24484,-322208,0
20230429131739810714,0000000052,-59957,-25861,25216,-322173,0
20230429131739828996,0000000053,-59595,-25309,25874,-322135,0
20230429131739847277,0000000054,-59168,-24812,26499,-322188,0
20230429131739865559,0000000055,-58749,-24385,27118,-322222,0
20230429131739883840,0000000056,-58376,-23946,27605,-322103,0
20230429131739902122,0000000057,-58051,-23557,28124,-322201,0
20230429131739920403,0000000058,-57595,-23090,28810,-322129,0
20230429131739938685,0000000059,-57174,-22735,29455,-322161,0
20230429131739956966,0000000060,-56713,-22331,29970,-322147,0
20230429131739975248,0000000061,-56284,-21932,30426,-322156,0
20230429131739993530,0000000062,-55837,-21456,31009,-322144,0
20230429131740011811,0000000063,-55422,-21144,31565,-322155,0
20230429131740030093,0000000064,-54950,-20929,32222,-322163,0
20230429131740048374,0000000065,-54517,-20707,32824,-322144,0
20230429131740066656,0000000066,-54130,-20688,33278,-322126,0
20230429131740084937,0000000067,-53678,-20462,33724,-322103,0
20230429131740103219,0000000068,-53259,-20105,34244,-322134,0
20230429131740121500,0000000069,-52901,-19730,34703,-322170,0
20230429131740139782,0000000070,-52470,-19481,35193,-322163,0
20230429131740158063,0000000071,-51999,-19360,35680,-322139,0
20230429131740176345,0000000072,-51502,-19142,36162,-322188,0
20230429131740194626,0000000073,-50999,-19057,36810,-322187,0
20230429131740212908,0000000074,-50448,-18682,37483,-322181,0
20230429131740231189,0000000075,-49914,-18127,38262,-322059,0
20230429131740249471,0000000076,-49450,-17621,38995,-322154,0
20230429131740266351,0000000077,-48898,-16813,39850,-322183,0
20230429131740284632,0000000078,-48435,-16069,40394,-322220,0
20230429131740302914,0000000079,-47883,-15304,41132,-322171,0
20230429131740321195,0000000080,-47550,-14549,41608,-322194,0
20230429131740339477,0000000081,-47284,-13900,41954,-322175,0
