20230429122611472811,0000000000,49,0
20230429122611480503,0000000001,-2,0
20230429122611488195,0000000002,-52,0
20230429122611495888,0000000003,-97,0
20230429122611503580,0000000004,-132,0
20230429122611511272,0000000005,-153,0
20230429122611518965,0000000006,-163,0
20230429122611526657,0000000007,-165,0
20230429122611534349,0000000008,-163,0
20230429122611542042,0000000009,-158,0
20230429122611549734,0000000010,-158,0
20230429122611557426,0000000011,-168,0
20230429122611565119,0000000012,-172,0
20230429122611572811,0000000013,-163,0
20230429122611580503,0000000014,-156,0
20230429122611588195,0000000015,-158,0
20230429122611595888,0000000016,-156,0
20230429122611603580,0000000017,-151,0
20230429122611611272,0000000018,-151,0
20230429122611618965,0000000019,-146,0
20230429122611626657,0000000020,-144,0
20230429122611634349,0000000021,-137,0
20230429122611642042,0000000022,-125,0
20230429122611649734,0000000023,-125,0
20230429122611657426,0000000024,-139,0
20230429122611665119,0000000025,-132,0
20230429122611672811,0000000026,-116,0
20230429122611680503,0000000027,-127,0
20230429122611688195,0000000028,-151,0
20230429122611695888,0000000029,-161,0
20230429122611703580,0000000030,-163,0
20230429122611711272,0000000031,-161,0
20230429122611718965,0000000032,-156,0
20230429122611726657,0000000033,-156,0
20230429122611734349,0000000034,-153,0
20230429122611742042,0000000035,-161,0
20230429122611749734,0000000036,-184,0
20230429122611757426,0000000037,-151,0
20230429122611765119,0000000038,66,0
20230429122611772811,0000000039,407,0
20230429122611780503,0000000040,440,0
20230429122611788195,0000000041,-9,0
20230429122611795888,0000000042,-376,0
20230429122611803580,0000000043,-326,0
20230429122611811272,0000000044,-217,0
20230429122611818965,0000000045,-201,0
20230429122611826657,0000000046,-163,0
20230429122611834349,0000000047,-134,0
20230429122611842042,0000000048,-146,0
20230429122611849734,0000000049,-139,0
20230429122611857426,0000000050,-125,0
20230429122611865119,0000000051,-127,0
20230429122611872811,0000000052,-123,0
20230429122611880503,0000000053,-111,0
20230429122611888195,0000000054,-104,0
20230429122611895888,0000000055,-101,0
20230429122611903580,0000000056,-92,0
20230429122611911272,0000000057,-82,0
20230429122611918965,0000000058,-71,0
20230429122611926657,0000000059,-59,0
20230429122611934349,0000000060,-47,0
20230429122611942042,0000000061,-35,0
20230429122611949734,0000000062,-16,0
20230429122611957426,0000000063,2,0
20230429122611965119,0000000064,26,0
20230429122611972811,0000000065,47,0
20230429122611980503,0000000066,63,0
20230429122611988195,0000000067,78,0
20230429122611995888,0000000068,85,0
20230429122612003580,0000000069,92,0
20230429122612011272,0000000070,92,0
20230429122612018965,0000000071,75,0
20230429122612026657,0000000072,33,0
20230429122612034805,0000000073,-23,0
20230429122612042497,0000000074,-78,0
20230429122612050189,0000000075,-120,0
20230429122612057882,0000000076,-149,0
20230429122612065574,0000000077,-163,0
20230429122612073266,0000000078,-170,0
20230429122612080959,0000000079,-172,0
20230429122612088651,0000000080,-170,0
20230429122612096343,0000000081,-168,0
20230429122612104036,0000000082,-168,0
20230429122612111728,0000000083,-168,0
20230429122612119420,0000000084,-168,0
20230429122612127113,0000000085,-163,0
20230429122612134805,0000000086,-161,0
20230429122612142497,0000000087,-170,0
20230429122612150189,0000000088,-177,0
20230429122612157882,0000000089,-168,0
20230429122612165574,0000000090,-158,0
20230429122612173266,0000000091,-158,0
20230429122612180959,0000000092,-151,0
