20230408181544119286,0000000122,132747,184496,305908,-183936
20230408181544137468,0000000123,132538,184504,306166,-184047
20230408181545303354,0000000124,134795,186207,306365,-184034
20230408181545321535,0000000125,135030,186031,306200,-183906
20230408181545339717,0000000126,135150,186002,306467,-183745
20230408181545357899,0000000127,134821,186061,306482,-184003
20230408181545930415,0000000128,135699,186808,306590,-184061
20230408181545948596,0000000129,135854,186376,306421,-183931
20230408181545966778,0000000130,136046,186347,306688,-184362
20230408181545984960,0000000131,135963,186011,306637,-184746
20230408181546662664,0000000132,134401,184135,305208,-184101
20230408181546680845,0000000133,134644,183895,305545,-183973
20230408181546699027,0000000134,134863,183834,305812,-184404
20230408181546717209,0000000135,134886,183563,305748,-184596
20230408181547446563,0000000136,132800,181826,302447,-184115
20230408181547464744,0000000137,132899,182226,302350,-183985
20230408181547482926,0000000138,133078,182165,302617,-184416
20230408181547501108,0000000139,133219,182474,302569,-184094
20230408181548172689,0000000140,131331,180129,299236,-184095
20230408181548190870,0000000141,131584,180757,299245,-186029
20230408181548209052,0000000142,131340,181536,298661,-185950
20230408181548227234,0000000143,130556,181663,298788,-187837
20230408181548806299,0000000144,132590,185998,299269,-183831
20230408181548824480,0000000145,132697,184466,299406,-185509
20230408181548842662,0000000146,132581,185245,301054,-185509
20230408181548860844,0000000147,131445,185275,302974,-185649
20230408181549543177,0000000148,130003,180043,298225,-183793
20230408181549561358,0000000149,130256,179995,297993,-183665
20230408181549579540,0000000150,130496,179950,298260,-184096
20230408181549597722,0000000151,130525,179871,297951,-184350
20230408181550319216,0000000152,126527,175038,292639,-183841
20230408181550337397,0000000153,126740,174542,292366,-183710
20230408181550355579,0000000154,126991,174513,292633,-184141
20230408181550373761,0000000155,126506,174316,293128,-184400
20230408181551005967,0000000156,122133,170298,285962,-183908
20230408181551024148,0000000157,122286,170314,285871,-183778
20230408181551042330,0000000158,122343,170285,286138,-184209
20230408181551060512,0000000159,122741,170156,285833,-184211
20230408181551882186,0000000160,116598,164621,278170,-183957
20230408181551900367,0000000161,116791,164189,278111,-183828
20230408181551918549,0000000162,117005,164160,278378,-183507
20230408181551936731,0000000163,117120,164603,278361,-183760
20230408181552614717,0000000164,111432,159390,270675,-183857
20230408181552632898,0000000165,111550,159022,270751,-183727
20230408181552651080,0000000166,111793,158993,271018,-184222
20230408181552669262,0000000167,112229,158485,271058,-184669
20230408181553199436,0000000168,106626,154848,263643,-183855
20230408181553217617,0000000169,106684,154544,263144,-183725
20230408181553235799,0000000170,106823,154515,263411,-184156
20230408181553253981,0000000171,107051,154580,263427,-184158
20230408181554021963,0000000172,103013,151364,258220,-183840
20230408181554040144,0000000173,103255,151700,258463,-184096
20230408181554058326,0000000174,103262,151671,258730,-183871
20230408181554076508,0000000175,103701,151854,258713,-183424
20230408181554851949,0000000176,100228,148718,254004,-183898
20230408181554870130,0000000177,100262,148478,254118,-184154
20230408181554888312,0000000178,100363,148449,254385,-184585
20230408181554906494,0000000179,100687,148515,253936,-184520
20230408181555587604,0000000180,98033,146692,250862,-183893
20230408181555605785,0000000181,98221,147156,251045,-184146
20230408181555623967,0000000182,98434,147127,251312,-184577
20230408181555642149,0000000183,98153,147377,250816,-185088
20230408181556515227,0000000184,96708,145517,248846,-183957
20230408181556533408,0000000185,96736,145533,248645,-184213
20230408181556551590,0000000186,96950,145504,248912,-184564
20230408181556569772,0000000187,97371,145262,249208,-184945
20230408181557293716,0000000188,96307,145137,247830,-183954
20230408181557311897,0000000189,96415,144641,248140,-184210
20230408181557330079,0000000190,96533,144612,248407,-184641
20230408181557348261,0000000191,96947,144306,248703,-185087
20230408181558020714,0000000192,95474,144163,246568,-183938
20230408181558038895,0000000193,95678,144435,246617,-184191
20230408181558057077,0000000194,95804,144406,246884,-184622
20230408181558075259,0000000195,95624,143949,246695,-185010
20230408181558708541,0000000196,93499,142033,243527,-183883
20230408181558726722,0000000197,93583,142177,243237,-184136
20230408181558744904,0000000198,93756,142148,243504,-184567
20230408181558763086,0000000199,94050,141757,243739,-184185
20230408181559585798,0000000200,91456,139863,240671,-183953
20230408181559603979,0000000201,91524,139367,240510,-184209
20230408181559622161,0000000202,91770,139338,240777,-184192
20230408181559640343,0000000203,91879,139337,240777,-184063
20230408181600311356,0000000204,90435,138609,239315,-183919
20230408181600329537,0000000205,90619,138305,238895,-184174
20230408181600347719,0000000206,90756,138276,239162,-184605
20230408181600365901,0000000207,90987,138337,239186,-184827
20230408181601043087,0000000208,90227,138641,239531,-183891
20230408181601061268,0000000209,90411,138977,239112,-184144
20230408181601079450,0000000210,90592,138948,239379,-184575
20230408181601097632,0000000211,90130,138639,239395,-184897
20230408181601779684,0000000212,91141,139899,241413,-183860
20230408181601797865,0000000213,91209,139915,241247,-184113
20230408181601816047,0000000214,91260,139886,241514,-184544
20230408181601834229,0000000215,91707,139560,241505,-184323
20230408181602360040,0000000216,92656,141732,244147,-183881
20230408181602378221,0000000217,92548,141796,244096,-183980
20230408181602396403,0000000218,92484,141777,243980,-184045
20230408181602414585,0000000219,92500,141713,243911,-184057
20230408181603090803,0000000220,94459,144056,247538,-183908
20230408181603108984,0000000221,94535,144120,247617,-183809
20230408181603127166,0000000222,94419,144167,247618,-184183
20230408181603145348,0000000223,94021,143938,247889,-184294
20230408181604264220,0000000224,96151,145990,250035,-183871
20230408181604282401,0000000225,96243,145814,250223,-184127
20230408181604300583,0000000226,96374,145785,250490,-184558
20230408181604318765,0000000227,96590,145726,250538,-184497
20230408181604900151,0000000228,97564,147624,252085,-183860
20230408181604918332,0000000229,97566,147448,252527,-184116
20230408181604936514,0000000230,97617,147419,252794,-184547
20230408181604954696,0000000231,97163,147491,252730,-184100
20230408181605675341,0000000232,98418,148491,253093,-183917
20230408181605693522,0000000233,98452,148827,253023,-184173
20230408181605711704,0000000234,98653,148798,253290,-184604
20230408181605729886,0000000235,98987,148428,253570,-185051
20230408181606408071,0000000236,98913,148975,254000,-183882
20230408181606426252,0000000237,99075,148735,254112,-184138
20230408181606444434,0000000238,99184,148706,254379,-183689
20230408181606462616,0000000239,99342,148707,254151,-184072
20230408181607137495,0000000240,99260,149265,254775,-183837
20230408181607155676,0000000241,99486,149025,254901,-184090
20230408181607173858,0000000242,99685,148996,255168,-184521
20230408181607192040,0000000243,99980,149116,255135,-184811
20230408181607823974,0000000244,99765,149664,255584,-183908
20230408181607842155,0000000245,99783,150064,255184,-184163
20230408181607860337,0000000246,99840,150035,255451,-184594
20230408181607878519,0000000247,99671,150150,255514,-184595
20230408181608555788,0000000248,100457,150340,256825,-183895
20230408181608573969,0000000249,100667,150100,257202,-184148
20230408181608592151,0000000250,100816,150071,257469,-184579
20230408181608610333,0000000251,100850,149827,257745,-184935
20230408181609282360,0000000252,101480,151493,258456,-183846
20230408181609300541,0000000253,101722,151061,258697,-184100
20230408181609318723,0000000254,101813,151032,258964,-184515
20230408181609336905,0000000255,101642,150904,259248,-184518
20230408181610067134,0000000256,102565,152949,260282,-183829
20230408181610085315,0000000257,102735,152773,260783,-184085
20230408181610103497,0000000258,102950,152744,261050,-184516
20230408181610121679,0000000259,103434,152438,261050,-184807
20230408181611091016,0000000260,103238,153714,261052,-183865
20230408181611109197,0000000261,103264,153538,261551,-184118
20230408181611127379,0000000262,103491,153509,261818,-184549
20230408181611145561,0000000263,103575,153203,261858,-184616
20230408181611820084,0000000264,103912,154581,261829,-183955
20230408181611838265,0000000265,104130,154789,261823,-184210
20230408181611856447,0000000266,104312,154760,262090,-183809
20230408181611874629,0000000267,104144,154249,261610,-183555
20230408181612548964,0000000268,104608,155439,262638,-183845
20230408181612567145,0000000269,104858,155903,262645,-183715
20230408181612585327,0000000270,105077,155874,262912,-183570
20230408181612603509,0000000271,105445,156326,263384,-183284
20230408181613284639,0000000272,104305,155195,261650,-183858
20230408181613302820,0000000273,104427,154699,261638,-184113
20230408181613321002,0000000274,104542,154670,261905,-184544
20230408181613339184,0000000275,104330,155121,261952,-184862
20230408181614064008,0000000276,102752,153337,258875,-183916
20230408181614082189,0000000277,102858,153401,258839,-183965
20230408181614100371,0000000278,102794,153442,258723,-184030
20230408181614118553,0000000279,102810,153490,258722,-184122
20230408181614748236,0000000280,100120,150395,254792,-183929
20230408181614766417,0000000281,100330,150539,254905,-184182
20230408181614784599,0000000282,100555,150510,255172,-184613
20230408181614802781,0000000283,101039,150770,255124,-184355
20230408181615575247,0000000284,97462,147534,250669,-183979
20230408181615593428,0000000285,97464,147598,250593,-184032
20230408181615611610,0000000286,97400,147512,250477,-184097
20230408181615629792,0000000287,97416,147608,250573,-184017
20230408181616307277,0000000288,95712,145679,248058,-183975
20230408181616325458,0000000289,95868,145631,248367,-184231
20230408181616343640,0000000290,96022,145602,248634,-184662
20230408181616361822,0000000291,96306,145931,248138,-184534
20230408181617038794,0000000292,96688,147087,249638,-183880
20230408181617056975,0000000293,96812,147151,249738,-183893
20230408181617075157,0000000294,96748,147180,249622,-183958
20230408181617093339,0000000295,96915,146854,249634,-184467
20230408181618253356,0000000296,98946,150135,253585,-183875
20230408181618271537,0000000297,99028,149703,253513,-184130
20230408181618289719,0000000298,99217,149674,253780,-184561
20230408181618307901,0000000299,98823,150118,254027,-184498
20230408181618788865,0000000300,100042,151877,255470,-183870
20230408181618807046,0000000301,100180,152341,255077,-184124
20230408181618825228,0000000302,100247,152312,255344,-184555
20230408181618843410,0000000303,100077,152626,255323,-184750
20230408181619520354,0000000304,100287,152551,256335,-183880
20230408181619538535,0000000305,100489,152695,256718,-184134
20230408181619556717,0000000306,100518,152666,256985,-184101
20230408181619574899,0000000307,100783,152782,256928,-183657
20230408181620251052,0000000308,100762,153196,257031,-183941
20230408181620269233,0000000309,100868,153212,256901,-184197
20230408181620287415,0000000310,101090,153183,257168,-184628
20230408181620305597,0000000311,101297,152914,257184,-185010
20230408181620988274,0000000312,101031,153608,257572,-183882
20230408181621006455,0000000313,101057,153880,257430,-184137
20230408181621024637,0000000314,101166,153851,257697,-184328
20230408181621042819,0000000315,101281,154162,258208,-184519
20230408181621718566,0000000316,100704,153212,256929,-183904
20230408181621736747,0000000317,100810,153548,257305,-184157
20230408181621754929,0000000318,100815,153519,257572,-184092
20230408181621773111,0000000319,100732,153830,257775,-184032
20230408181622444610,0000000320,99913,152195,255521,-183963
20230408181622462791,0000000321,99987,152467,255129,-184218
20230408181622480973,0000000322,100153,152438,255396,-184601
20230408181622499155,0000000323,99748,152943,255131,-184477
20230408181623228032,0000000324,99448,151012,254429,-183920
20230408181623246213,0000000325,99626,150708,254552,-184174
20230408181623264395,0000000326,99635,150679,254819,-184605
20230408181623282577,0000000327,99700,150345,254547,-184410
20230408181624395394,0000000328,99356,150534,254385,-183993
20230408181624413575,0000000329,99406,150358,254505,-184247
20230408181624431757,0000000330,99632,150329,254772,-184678
20230408181624449939,0000000331,99736,150778,254723,-184454
20230408181624981628,0000000332,100508,151463,256104,-183855
20230408181624999809,0000000333,100750,151863,256473,-184111
20230408181625017991,0000000334,100889,151834,256740,-184542
20230408181625036173,0000000335,101119,151700,256943,-184575
20230408181625764457,0000000336,101883,152701,258011,-183961
20230408181625782638,0000000337,101925,152397,257880,-184214
20230408181625800820,0000000338,102155,152368,258147,-184645
20230408181625819002,0000000339,102433,152240,258427,-184835
20230408181626445526,0000000340,102567,153449,259540,-183920
20230408181626463707,0000000341,102801,153145,259270,-184174
20230408181626481889,0000000342,102810,153116,259537,-184605
20230408181626500071,0000000343,102760,153183,259025,-184858
20230408181627222488,0000000344,104261,155412,262680,-183926
20230408181627240669,0000000345,104255,155476,262704,-183862
20230408181627258851,0000000346,104287,155557,262588,-183927
20230408181627277033,0000000347,104303,155605,262540,-183903
20230408181628105129,0000000348,105788,157200,265543,-183824
20230408181628123310,0000000349,105890,157344,265301,-183694
20230408181628141492,0000000350,105905,157315,265568,-183629
20230408181628159674,0000000351,106202,157043,265255,-183694
20230408181628787628,0000000352,106755,158451,267229,-183947
20230408181628805809,0000000353,106841,158147,267368,-183816
20230408181628823991,0000000354,107015,158118,267635,-184247
20230408181628842173,0000000355,106581,158171,267342,-184375
20230408181629567301,0000000356,106457,158058,266877,-183957
20230408181629585482,0000000357,106607,157946,267016,-183828
20230408181629603664,0000000358,106821,157917,267283,-183923
20230408181629621846,0000000359,106364,158166,267266,-183602
20230408181630542046,0000000360,105315,156595,265413,-183889
20230408181630560227,0000000361,105513,156803,265167,-183761
20230408181630578409,0000000362,105758,156774,265434,-184192
20230408181630596591,0000000363,106104,156958,265649,-184322
20230408181631273820,0000000364,103051,154044,262247,-183855
20230408181631292001,0000000365,103205,154444,262261,-183727
20230408181631310183,0000000366,103344,154415,262528,-184158
20230408181631328365,0000000367,102862,154923,262999,-183648
20230408181631951180,0000000368,99720,150264,257666,-183961
20230408181631969361,0000000369,99802,150344,257526,-184216
20230408181631987543,0000000370,100032,150315,257793,-184647
20230408181632005725,0000000371,99617,150569,258012,-184324
20230408181632687407,0000000372,96840,146717,253412,-183937
20230408181632705588,0000000373,97028,147181,253334,-184191
20230408181632723770,0000000374,97282,147152,253601,-183742
20230408181632741952,0000000375,97751,147467,253340,-183297
20230408181633511131,0000000376,95252,144775,251203,-183948
20230408181633529312,0000000377,95424,144919,250879,-184202
20230408181633547494,0000000378,95470,144890,251146,-184633
20230408181633565676,0000000379,95476,145076,250881,-184379
20230408181634150378,0000000380,96598,146386,252979,-183910
20230408181634168559,0000000381,96818,146146,252911,-184166
20230408181634186741,0000000382,96907,146117,253178,-184597
20230408181634204923,0000000383,96601,146190,252962,-184597
20230408181634876338,0000000384,96742,146921,253565,-183822
20230408181634894519,0000000385,96930,146809,253496,-184077
20230408181634912701,0000000386,97009,146780,253763,-184508
20230408181634930883,0000000387,96955,146656,253291,-184896
20230408181635608542,0000000388,98439,149148,256383,-183904
20230408181635626723,0000000389,98537,149036,256766,-184158
20230408181635644905,0000000390,98542,149007,257033,-184589
20230408181635663087,0000000391,98259,149127,257008,-184458
20230408181636388038,0000000392,100220,151348,259401,-183869
20230408181636406219,0000000393,100206,151412,259291,-183950
20230408181636424401,0000000394,100142,151351,259175,-184015
20230408181636442583,0000000395,100158,151287,259214,-184086
20230408181637416357,0000000396,101754,153440,261616,-183872
20230408181637434538,0000000397,101988,153392,261600,-184126
20230408181637452720,0000000398,101991,153363,261867,-184557
20230408181637470902,0000000399,101661,153614,262082,-184081
20230408181638239875,0000000400,102217,153651,261733,-183919
20230408181638258056,0000000401,102243,154051,261727,-184174
20230408181638276238,0000000402,102380,154022,261994,-184605
20230408181638294420,0000000403,102211,153761,262449,-185115
20230408181638879129,0000000404,102172,153405,261697,-183929
20230408181638897310,0000000405,102150,153469,261571,-183802
20230408181638915492,0000000406,102086,153438,261455,-183867
20230408181638933674,0000000407,102102,153318,261338,-183968
20230408181639708114,0000000408,101066,151598,259846,-183898
20230408181639726295,0000000409,101076,151662,259942,-183915
20230408181639744477,0000000410,101012,151763,259826,-183980
20230408181639762659,0000000411,101028,151811,259847,-183916
20230408181640385205,0000000412,99374,149035,257050,-183887
20230408181640403386,0000000413,99472,148539,256911,-184143
20230408181640421568,0000000414,99613,148510,257178,-184574
20230408181640439750,0000000415,99621,148576,257193,-184286
20230408181641073644,0000000416,98795,147857,255996,-183866
20230408181641091825,0000000417,98669,147921,256059,-183891
20230408181641110007,0000000418,98605,148020,255943,-183956
20230408181641128189,0000000419,98621,148116,255858,-183927
20230408181641804354,0000000420,99042,147884,256407,-183914
20230408181641822535,0000000421,98916,147948,256384,-184019
20230408181641840717,0000000422,98852,148053,256268,-184084
20230408181641858899,0000000423,98868,148165,256247,-184005
20230408181642925063,0000000424,102125,151297,260812,-183919
20230408181642943244,0000000425,102367,151505,261311,-184174
20230408181642961426,0000000426,102504,151476,261578,-184605
20230408181642979608,0000000427,102699,151594,262089,-184993
20230408181643697687,0000000428,103108,152678,262218,-183880
20230408181643715868,0000000429,103150,152822,262223,-183752
20230408181643734050,0000000430,103179,152793,262490,-184183
20230408181643752232,0000000431,103432,153116,262798,-183990
20230408181644431154,0000000432,104623,154591,264542,-183887
20230408181644449335,0000000433,104841,154223,264805,-183757
20230408181644467517,0000000434,104982,154194,265072,-184188
20230408181644485699,0000000435,104856,153953,264592,-184447
20230408181645118415,0000000436,104805,155192,264584,-183923
20230408181645136596,0000000437,104927,155272,264841,-183793
20230408181645154778,0000000438,105104,155243,265108,-184224
20230408181645172960,0000000439,105356,155514,264636,-183773
20230408181645846107,0000000440,103707,154376,263374,-183944
20230408181645864288,0000000441,103925,154584,262869,-183816
20230408181645882470,0000000442,103955,154555,263136,-184247
20230408181645900652,0000000443,103895,154378,263151,-184246
20230408181646581369,0000000444,102604,153427,262331,-183882
20230408181646599550,0000000445,102838,153251,262344,-183754
20230408181646617732,0000000446,102947,153222,262611,-184185
20230408181646635914,0000000447,103022,153526,262611,-184028
20230408181647308703,0000000448,102517,153689,262588,-183930
20230408181647326884,0000000449,102543,153753,262649,-184058
20230408181647345066,0000000450,102575,153850,262533,-184123
20230408181647363248,0000000451,102591,153866,262553,-184240
20230408181648046015,0000000452,104379,155555,265466,-183925
20230408181648064196,0000000453,104373,155619,265561,-183877
20230408181648082378,0000000454,104405,155572,265445,-183942
20230408181648100560,0000000455,104421,155476,265325,-183875
20230408181648824837,0000000456,104840,156092,266239,-183946
20230408181648843018,0000000457,104974,156044,265998,-183815
20230408181648861200,0000000458,105084,156015,266265,-184246
20230408181648879382,0000000459,105013,156202,265956,-184755
20230408181649845573,0000000460,104408,155566,265565,-183917
20230408181649863754,0000000461,104658,155198,265320,-183787
20230408181649881936,0000000462,104859,155169,265587,-184218
20230408181649900118,0000000463,105145,155283,265278,-183897
20230408181650628076,0000000464,103286,154002,263680,-183934
20230408181650646257,0000000465,103440,154018,263168,-183805
20230408181650664439,0000000466,103505,153989,263435,-184236
20230408181650682621,0000000467,103850,153654,263142,-184237
20230408181651357512,0000000468,101832,151962,261399,-183941
20230408181651375693,0000000469,101970,151466,261397,-184195
20230408181651393875,0000000470,102192,151437,261664,-184354
20230408181651412057,0000000471,102206,151042,261915,-183908
20230408181652039774,0000000472,102207,152147,261688,-183897
20230408181652057955,0000000473,102281,151907,261673,-184152
20230408181652076137,0000000474,102510,151878,261940,-184583
20230408181652094319,0000000475,102717,151680,261891,-184710
20230408181652772146,0000000476,100285,149687,258719,-183966
20230408181652790327,0000000477,100303,149255,258974,-184221
20230408181652808509,0000000478,100373,149226,259241,-184652
20230408181652826691,0000000479,100771,149044,258785,-184617
20230408181653552296,0000000480,98693,147635,256401,-183907
20230408181653570477,0000000481,98695,147203,256777,-184161
20230408181653588659,0000000482,98880,147174,257044,-184592
20230408181653606841,0000000483,98730,147113,257068,-184145
20230408181654232879,0000000484,97326,145945,254425,-183892
20230408181654251060,0000000485,97418,145641,254546,-184146
20230408181654269242,0000000486,97471,145612,254813,-184577
20230408181654287424,0000000487,97387,145676,254845,-184832
20230408181654966846,0000000488,96230,144477,252441,-183801
20230408181654985027,0000000489,96274,143981,252882,-184056
20230408181655003209,0000000490,96498,143936,253149,-184487
20230408181655021391,0000000491,96018,144330,253196,-184072
20230408181655697797,0000000492,93754,141652,248801,-183904
20230408181655715978,0000000493,93902,142116,249113,-184157
20230408181655734160,0000000494,93907,142087,249380,-184588
20230408181655752342,0000000495,94231,142140,249751,-184078
20230408181656427576,0000000496,90626,138385,243893,-183947
20230408181656445757,0000000497,90682,138209,244367,-184203
20230408181656463939,0000000498,90856,138180,244634,-184634
20230408181656482121,0000000499,90786,138562,244885,-184889
20230408181657160823,0000000500,88850,136651,241036,-183929
20230408181657179004,0000000501,89018,136731,240863,-184183
20230408181657197186,0000000502,89243,136702,241130,-184614
20230408181657215368,0000000503,89729,136568,240813,-184871
20230408181657988783,0000000504,90677,138984,243490,-183925
20230408181658006964,0000000505,90797,139256,243190,-184178
20230408181658025146,0000000506,91006,139227,243457,-184609
20230408181658043328,0000000507,90953,139408,243008,-184229
20230408181659110187,0000000508,89891,138758,242569,-183890
20230408181659128368,0000000509,90011,138838,242786,-184143
20230408181659146550,0000000510,90128,138809,243053,-184574
20230408181659164732,0000000511,90133,138888,242545,-184319
20230408181659743026,0000000512,90559,139668,243464,-183942
20230408181659761207,0000000513,90691,139684,243161,-184195
20230408181659779389,0000000514,90785,139655,243428,-184626
20230408181659797571,0000000515,90698,139593,243692,-184607
20230408181700470773,0000000516,92001,141399,245590,-183858
20230408181700488954,0000000517,92021,141031,245548,-184111
20230408181700507136,0000000518,92136,141002,245815,-184542
20230408181700525318,0000000519,92489,141395,246127,-184924
20230408181701206644,0000000520,93119,142592,247072,-183910
20230408181701224825,0000000521,93299,142864,246608,-184164
20230408181701243007,0000000522,93388,142835,246875,-184595
20230408181701261189,0000000523,93154,142581,246419,-184598
20230408181701932293,0000000524,92625,142277,246703,-183893
20230408181701950474,0000000525,92837,142613,246766,-184146
20230408181701968656,0000000526,93050,142584,247033,-184577
20230408181701986838,0000000527,93110,142917,247033,-184707
20230408181702761548,0000000528,92028,141616,245929,-183938
20230408181702779729,0000000529,92176,141952,245986,-184194
20230408181702797911,0000000530,92302,141923,246253,-184625
20230408181702816093,0000000531,92696,142056,246525,-184117
20230408181703400504,0000000532,92154,141469,246026,-183878
20230408181703418685,0000000533,92174,141485,246079,-184132
20230408181703436867,0000000534,92267,141456,246346,-184563
20230408181703455049,0000000535,92381,141400,246118,-185073
20230408181704126219,0000000536,93155,142348,247511,-183965
20230408181704144400,0000000537,93207,142044,247061,-184220
