20230429094329230600,0000000000,206286,129478,157562,-161203,0
20230429094329248882,0000000001,206193,129372,157450,-161232,0
20230429094329267163,0000000002,206043,129183,157234,-161290,0
20230429094329285445,0000000003,205983,129133,157173,-161252,0
20230429094329303726,0000000004,205953,129051,157084,-161173,0
20230429094329322008,0000000005,205826,128903,156901,-161202,0
20230429094329340289,0000000006,205698,128815,156729,-161201,0
20230429094329358571,0000000007,205513,128620,156629,-161257,0
20230429094329376852,0000000008,205366,128459,156495,-161263,0
20230429094329395134,0000000009,205248,128295,156400,-161217,0
20230429094329413415,0000000010,205155,128199,156287,-161182,0
20230429094329431697,0000000011,205127,128072,156198,-161186,0
20230429094329449978,0000000012,204993,128015,156092,-161220,0
20230429094329468260,0000000013,204930,127965,156002,-161207,0
20230429094329486542,0000000014,204924,127903,155773,-161236,0
20230429094329504823,0000000015,204934,127924,155757,-161198,0
20230429094329523105,0000000016,204957,127876,155646,-161253,0
20230429094329541386,0000000017,205006,127925,155553,-161206,0
20230429094329559668,0000000018,204994,127935,155385,-161235,0
20230429094329577949,0000000019,205221,128085,155344,-161238,0
20230429094329596231,0000000020,205520,128289,155299,-161217,0
20230429094329614512,0000000021,205557,128196,155271,-161186,0
20230429094329632794,0000000022,205506,127981,155176,-161214,0
20230429094329651075,0000000023,205415,127900,155324,-161200,0
20230429094329669357,0000000024,205304,127703,155374,-161282,0
20230429094329687638,0000000025,205137,127454,155375,-161251,0
20230429094329705920,0000000026,204900,127167,155254,-161227,0
20230429094329724202,0000000027,204683,126852,155077,-161222,0
20230429094329742483,0000000028,204399,126601,154870,-161196,0
20230429094329760765,0000000029,204200,126282,154712,-161226,0
20230429094329779046,0000000030,204045,126098,154538,-161212,0
20230429094329797328,0000000031,203818,125810,154292,-161266,0
20230429094329815609,0000000032,203680,125685,154165,-161200,0
20230429094329833891,0000000033,203354,125481,154051,-161214,0
20230429094329852172,0000000034,202968,125228,153947,-161231,0
20230429094329870454,0000000035,202551,124931,153833,-161243,0
20230429094329888735,0000000036,202167,124659,153654,-161229,0
20230429094329907017,0000000037,201903,124434,153582,-161266,0
20230429094329925298,0000000038,201607,124199,153416,-161260,0
20230429094329943580,0000000039,201362,124042,153348,-161239,0
20230429094329961861,0000000040,201126,123899,153251,-161193,0
20230429094329980143,0000000041,201018,123834,153199,-161204,0
20230429094329997040,0000000042,200873,123655,153080,-161192,0
20230429094330015322,0000000043,200809,123607,152945,-161186,0
20230429094330033603,0000000044,200716,123487,152909,-161170,0
20230429094330051885,0000000045,200586,123403,152849,-161194,0
20230429094330070166,0000000046,200498,123313,152804,-161206,0
20230429094330088448,0000000047,200354,123192,152739,-161195,0
20230429094330106729,0000000048,200282,123198,152671,-161272,0
20230429094330125011,0000000049,200166,123096,152693,-161258,0
20230429094330143292,0000000050,199967,123138,152673,-161261,0
20230429094330161574,0000000051,199793,123056,152693,-161241,0
20230429094330179856,0000000052,199671,123096,152648,-161249,0
20230429094330198137,0000000053,199500,123120,152637,-161210,0
20230429094330216419,0000000054,199300,123073,152593,-161194,0
20230429094330234700,0000000055,199171,123123,152555,-161170,0
20230429094330252982,0000000056,199053,123204,152498,-161160,0
20230429094330271263,0000000057,198854,123202,152393,-161194,0
20230429094330289545,0000000058,198753,123375,152276,-161240,0
20230429094330307826,0000000059,198482,123496,152074,-161304,0
20230429094330326108,0000000060,198444,123741,152041,-161260,0
20230429094330344389,0000000061,198352,124008,151944,-161248,0
20230429094330362671,0000000062,198278,124201,151858,-161288,0
20230429094330380952,0000000063,198165,124470,151802,-161233,0
20230429094330399234,0000000064,198038,124651,151606,-161267,0
20230429094330417516,0000000065,197921,124792,151337,-161240,0
20230429094330435797,0000000066,197801,124909,150963,-161264,0
20230429094330454079,0000000067,197720,125111,150702,-161248,0
20230429094330472360,0000000068,197728,125262,150430,-161229,0
20230429094330490642,0000000069,197710,125272,150223,-161200,0
20230429094330508923,0000000070,197810,125411,150117,-161197,0
20230429094330527205,0000000071,197836,125420,149831,-161227,0
20230429094330545486,0000000072,197858,125650,149504,-161306,0
20230429094330563768,0000000073,197840,126028,148619,-161263,0
20230429094330582049,0000000074,197553,126514,147544,-161252,0
20230429094330600331,0000000075,197545,127362,146709,-161295,0
20230429094330618612,0000000076,197726,128296,146141,-161252,0
20230429094330636894,0000000077,198073,129308,145823,-161304,0
20230429094330655175,0000000078,198656,130594,145778,-161261,0
20230429094330673457,0000000079,199247,131739,145865,-161256,0
20230429094330690394,0000000080,199872,132910,146006,-161231,0
20230429094330708675,0000000081,200555,134046,146228,-161239,0
20230429094330726957,0000000082,201139,135061,146266,-161207,0
20230429094330745238,0000000083,201872,136222,146423,-161224,0
20230429094330763520,0000000084,202357,137185,146519,-161285,0
20230429094330781801,0000000085,202761,138029,146667,-161252,0
20230429094330800083,0000000086,203141,138804,146808,-161253,0
20230429094330818364,0000000087,203407,139525,146891,-161215,0
20230429094330836646,0000000088,203808,140284,147142,-161184,0
20230429094330854928,0000000089,204031,140907,147423,-161233,0
20230429094330873209,0000000090,204396,141491,147711,-161205,0
20230429094330891491,0000000091,204796,141998,148211,-161145,0
20230429094330909772,0000000092,205212,142408,148643,-161110,0
20230429094330928054,0000000093,205564,142825,148961,-161216,0
20230429094330946335,0000000094,205790,143067,149255,-161181,0
20230429094330964617,0000000095,205990,143348,149537,-161215,0
20230429094330982898,0000000096,206127,143588,149638,-161207,0
20230429094331001180,0000000097,206150,143693,149662,-161204,0
20230429094331019461,0000000098,206181,143857,149733,-161230,0
20230429094331037743,0000000099,206328,144058,149896,-161251,0
20230429094331056024,0000000100,206452,144104,150004,-161197,0
20230429094331074306,0000000101,206551,144121,150180,-161188,0
20230429094331092588,0000000102,206592,143973,150258,-161271,0
20230429094331110869,0000000103,206587,143741,150329,-161278,0
20230429094331129151,0000000104,206520,143470,150341,-161230,0
20230429094331147432,0000000105,206246,143029,150201,-161224,0
20230429094331165714,0000000106,205978,142619,150092,-161251,0
20230429094331183995,0000000107,205707,142198,149835,-161209,0
20230429094331202277,0000000108,205446,141812,149548,-161294,0
20230429094331220558,0000000109,205283,141548,149383,-161291,0
20230429094331238840,0000000110,205057,141304,149190,-161244,0
20230429094331257121,0000000111,204898,141147,149028,-161257,0
20230429094331275403,0000000112,204859,140925,148828,-161253,0
20230429094331293684,0000000113,204730,140750,148694,-161295,0
20230429094331311966,0000000114,204643,140591,148650,-161284,0
20230429094331330247,0000000115,204608,140387,148577,-161303,0
20230429094331348529,0000000116,204341,140161,148359,-161262,0
20230429094331365315,0000000117,204206,139971,148144,-161263,0
20230429094331383597,0000000118,203967,139653,148021,-161263,0
20230429094331401878,0000000119,203798,139378,147926,-161269,0
20230429094331420160,0000000120,203572,139064,147971,-161236,0
20230429094331438441,0000000121,203391,138695,148109,-161222,0
20230429094331456723,0000000122,203156,138251,148239,-161218,0
20230429094331475004,0000000123,203038,137751,148264,-161251,0
20230429094331493286,0000000124,202995,137329,148288,-161271,0
20230429094331511567,0000000125,202884,136915,148182,-161277,0
20230429094331529849,0000000126,202856,136633,147958,-161279,0
20230429094331548130,0000000127,202861,136497,147722,-161268,0
20230429094331566412,0000000128,202831,136462,147553,-161277,0
20230429094331584693,0000000129,202916,136556,147293,-161275,0
20230429094331602975,0000000130,202999,136744,147072,-161250,0
20230429094331621257,0000000131,203191,136974,146957,-161198,0
20230429094331639538,0000000132,203426,137353,146865,-161200,0
20230429094331657820,0000000133,203770,137739,146814,-161133,0
20230429094331676101,0000000134,204047,137934,146779,-161173,0
20230429094331694383,0000000135,204428,138003,146847,-161173,0
