20230408181523883884,0000000245,142
20230408181523891576,0000000246,147
20230408181523899268,0000000247,135
20230408181523906961,0000000248,82
20230408181523914653,0000000249,19
20230408181523922345,0000000250,-48
20230408181523930038,0000000251,-123
20230408181523937730,0000000252,-174
20230408181523945422,0000000253,-200
20230408181523953115,0000000254,-230
20230408181523960807,0000000255,-246
20230408181523968499,0000000256,-249
20230408181523976192,0000000257,-256
20230408181523983884,0000000258,-254
20230408181523991576,0000000259,-249
20230408181523999268,0000000260,-246
20230408181524006961,0000000261,-239
20230408181524014653,0000000262,-244
20230408181524022345,0000000263,-249
20230408181524030038,0000000264,-242
20230408181524037730,0000000265,-237
20230408181524045422,0000000266,-246
20230408181524053115,0000000267,-244
20230408181524060807,0000000268,-225
20230408181524068499,0000000269,-213
20230408181524076192,0000000270,-213
20230408181524083884,0000000271,-215
20230408181524091576,0000000272,-210
20230408181524099268,0000000273,-205
20230408181524106961,0000000274,-203
20230408181524114653,0000000275,-193
20230408181524122345,0000000276,-181
20230408181524130038,0000000277,-186
20230408181524137730,0000000278,-203
20230408181524145422,0000000279,-198
20230408181524153115,0000000280,-181
20230408181524160807,0000000281,-179
20230408181524168499,0000000282,-179
20230408181524176192,0000000283,-162
20230408181524183884,0000000284,-140
20230408181524191576,0000000285,-133
20230408181524199268,0000000286,-135
20230408181524206961,0000000287,-140
20230408181524214653,0000000288,-154
20230408181524222345,0000000289,-162
20230408181524230038,0000000290,-162
20230408181524237730,0000000291,-162
20230408181524317184,0000000292,-167
20230408181524324876,0000000293,-159
20230408181524332568,0000000294,-145
20230408181524340261,0000000295,-147
20230408181524347953,0000000296,-152
20230408181524355645,0000000297,-145
20230408181524363338,0000000298,-154
20230408181524371030,0000000299,-123
20230408181524378722,0000000300,167
20230408181524386415,0000000301,738
20230408181524394107,0000000302,1038
20230408181524401799,0000000303,583
20230408181524409492,0000000304,-152
20230408181524417184,0000000305,-372
20230408181524424876,0000000306,-213
20230408181524432568,0000000307,-193
20230408181524440261,0000000308,-244
20230408181524447953,0000000309,-205
20230408181524455645,0000000310,-196
20230408181524463338,0000000311,-220
20230408181524471030,0000000312,-203
20230408181524478722,0000000313,-176
20230408181524486415,0000000314,-164
20230408181524494107,0000000315,-154
20230408181524501799,0000000316,-157
20230408181524509492,0000000317,-142
20230408181524517184,0000000318,-116
20230408181524524876,0000000319,-108
20230408181524532568,0000000320,-108
20230408181524540261,0000000321,-82
20230408181524547953,0000000322,-50
20230408181524555645,0000000323,-38
20230408181524563338,0000000324,-16
20230408181524571030,0000000325,21
20230408181524578722,0000000326,58
20230408181524586415,0000000327,92
20230408181524594107,0000000328,111
20230408181524601799,0000000329,121
20230408181524609492,0000000330,130
20230408181524617184,0000000331,130
20230408181524624876,0000000332,96
20230408181524632568,0000000333,31
20230408181524640261,0000000334,-36
20230408181524647953,0000000335,-92
20230408181524655645,0000000336,-140
20230408181524663338,0000000337,-188
20230408181524671030,0000000338,-213
20230408181524678722,0000000339,-215
20230408181524686415,0000000340,-217
20230408181524694107,0000000341,-222
20230408181524701799,0000000342,-220
20230408181524709492,0000000343,-220
20230408181524717184,0000000344,-225
20230408181524724876,0000000345,-227
20230408181524732568,0000000346,-217
20230408181524740261,0000000347,-203
20230408181524747953,0000000348,-196
20230408181524755645,0000000349,-200
20230408181524763338,0000000350,-208
20230408181524771030,0000000351,-205
20230408181524778722,0000000352,-188
20230408181524786415,0000000353,-176
20230408181524794107,0000000354,-167
20230408181524801799,0000000355,-159
20230408181524809492,0000000356,-162
20230408181524817184,0000000357,-157
20230408181524824876,0000000358,-154
20230408181524832568,0000000359,-152
20230408181524840261,0000000360,-145
20230408181524847953,0000000361,-152
20230408181524855645,0000000362,-162
20230408181524863338,0000000363,-150
20230408181524871030,0000000364,-133
20230408181524805748,0000000365,-138
20230408181524813440,0000000366,-150
20230408181524821132,0000000367,-125
20230408181524828825,0000000368,-87
20230408181524836517,0000000369,-75
20230408181524844209,0000000370,-87
20230408181524851902,0000000371,-94
20230408181524859594,0000000372,-96
20230408181524867286,0000000373,-108
20230408181524874979,0000000374,-121
20230408181524882671,0000000375,-128
20230408181524890363,0000000376,-133
20230408181524898056,0000000377,-121
20230408181524905748,0000000378,-106
20230408181524913440,0000000379,-108
20230408181524921132,0000000380,-113
20230408181524928825,0000000381,-106
20230408181524936517,0000000382,-113
20230408181524944209,0000000383,-53
20230408181524951902,0000000384,300
20230408181524959594,0000000385,866
20230408181524967286,0000000386,1036
20230408181524974979,0000000387,467
20230408181524982671,0000000388,-213
20230408181524990363,0000000389,-322
20230408181524998056,0000000390,-152
20230408181525005748,0000000391,-159
20230408181525013440,0000000392,-210
20230408181525021132,0000000393,-181
20230408181525028825,0000000394,-179
20230408181525036517,0000000395,-198
20230408181525044209,0000000396,-174
20230408181525051902,0000000397,-150
20230408181525059594,0000000398,-150
20230408181525067286,0000000399,-142
20230408181525074979,0000000400,-130
20230408181525082671,0000000401,-118
20230408181525090363,0000000402,-106
20230408181525098056,0000000403,-94
20230408181525105748,0000000404,-67
20230408181525113440,0000000405,-36
20230408181525121132,0000000406,-9
20230408181525128825,0000000407,4
20230408181525136517,0000000408,14
20230408181525144209,0000000409,58
20230408181525151902,0000000410,108
20230408181525159594,0000000411,125
20230408181525167286,0000000412,130
20230408181525174979,0000000413,150
20230408181525182671,0000000414,164
20230408181525190363,0000000415,159
20230408181525198056,0000000416,118
20230408181525205748,0000000417,53
20230408181525213440,0000000418,-2
20230408181525221132,0000000419,-58
20230408181525228825,0000000420,-123
20230408181525236517,0000000421,-159
20230408181525244209,0000000422,-171
20230408181525251902,0000000423,-179
20230408181525259594,0000000424,-181
20230408181525267286,0000000425,-196
20230408181525274979,0000000426,-203
20230408181525282671,0000000427,-200
20230408181525290363,0000000428,-200
20230408181525298056,0000000429,-198
20230408181525305748,0000000430,-179
20230408181525313440,0000000431,-169
20230408181525321132,0000000432,-164
20230408181525328825,0000000433,-150
20230408181525336517,0000000434,-147
20230408181525344209,0000000435,-159
20230408181525351902,0000000436,-157
20230408181525359594,0000000437,-147
20230408181525248310,0000000438,-147
20230408181525256002,0000000439,-147
20230408181525263694,0000000440,-145
20230408181525271387,0000000441,-140
20230408181525279079,0000000442,-135
20230408181525286771,0000000443,-142
20230408181525294464,0000000444,-142
20230408181525302156,0000000445,-128
20230408181525309848,0000000446,-133
20230408181525317541,0000000447,-138
20230408181525325233,0000000448,-130
20230408181525332925,0000000449,-135
20230408181525340618,0000000450,-135
20230408181525348310,0000000451,-101
20230408181525356002,0000000452,-75
20230408181525363694,0000000453,-92
20230408181525371387,0000000454,-101
20230408181525379079,0000000455,-92
20230408181525386771,0000000456,-96
20230408181525394464,0000000457,-111
20230408181525402156,0000000458,-113
20230408181525409848,0000000459,-50
20230408181525417541,0000000460,4
20230408181525425233,0000000461,-62
20230408181525432925,0000000462,-150
20230408181525440618,0000000463,-133
20230408181525448310,0000000464,-108
20230408181525456002,0000000465,-176
20230408181525463694,0000000466,-179
20230408181525471387,0000000467,121
20230408181525479079,0000000468,682
20230408181525486771,0000000469,973
20230408181525494464,0000000470,522
20230408181525502156,0000000471,-174
20230408181525509848,0000000472,-326
20230408181525517541,0000000473,-164
20230408181525525233,0000000474,-181
20230408181525532925,0000000475,-234
20230408181525540618,0000000476,-196
20230408181525548310,0000000477,-171
20230408181525556002,0000000478,-181
20230408181525563694,0000000479,-181
20230408181525571387,0000000480,-159
20230408181525579079,0000000481,-159
20230408181525586771,0000000482,-167
20230408181525594464,0000000483,-157
20230408181525602156,0000000484,-130
20230408181525609848,0000000485,-101
20230408181525617541,0000000486,-92
20230408181525625233,0000000487,-87
20230408181525632925,0000000488,-70
20230408181525640618,0000000489,-62
20230408181525648310,0000000490,-43
20230408181525656002,0000000491,-7
20230408181525663694,0000000492,7
20230408181525671387,0000000493,33
20230408181525679079,0000000494,79
20230408181525686771,0000000495,89
20230408181525694464,0000000496,89
20230408181525702156,0000000497,116
20230408181525709848,0000000498,128
20230408181525717541,0000000499,79
20230408181525725233,0000000500,12
20230408181525732925,0000000501,-38
20230408181525740618,0000000502,-87
20230408181525748310,0000000503,-142
20230408181525756002,0000000504,-184
20230408181525763694,0000000505,-208
20230408181525771387,0000000506,-217
20230408181525779079,0000000507,-193
20230408181525786771,0000000508,-179
20230408181525794464,0000000509,-203
20230408181525802156,0000000510,-200
20230408181526023107,0000000511,-176
20230408181526030799,0000000512,-186
20230408181526038491,0000000513,-203
20230408181526046184,0000000514,-200
20230408181526053876,0000000515,-188
20230408181526061568,0000000516,-179
20230408181526069261,0000000517,-179
20230408181526076953,0000000518,-186
20230408181526084645,0000000519,-188
20230408181526092338,0000000520,-181
20230408181526100030,0000000521,-176
20230408181526107722,0000000522,-179
20230408181526115415,0000000523,-181
20230408181526123107,0000000524,-188
20230408181526130799,0000000525,-181
20230408181526138491,0000000526,-176
20230408181526146184,0000000527,-200
20230408181526153876,0000000528,-198
20230408181526161568,0000000529,-181
20230408181526169261,0000000530,-179
20230408181526176953,0000000531,-152
20230408181526184645,0000000532,-125
20230408181526192338,0000000533,-145
20230408181526200030,0000000534,-152
20230408181526207722,0000000535,-128
20230408181526215415,0000000536,-138
20230408181526223107,0000000537,-169
20230408181526230799,0000000538,-157
20230408181526238491,0000000539,-128
20230408181526246184,0000000540,-130
20230408181526253876,0000000541,-147
20230408181526261568,0000000542,-147
20230408181526269261,0000000543,-133
20230408181526276953,0000000544,-116
20230408181526284645,0000000545,-121
20230408181526292338,0000000546,-128
20230408181526300030,0000000547,2
20230408181526307722,0000000548,404
20230408181526315415,0000000549,820
20230408181526323107,0000000550,704
20230408181526330799,0000000551,72
20230408181526338491,0000000552,-329
20230408181526346184,0000000553,-227
20230408181526353876,0000000554,-118
20230408181526361568,0000000555,-176
20230408181526369261,0000000556,-188
20230408181526376953,0000000557,-150
20230408181526384645,0000000558,-150
20230408181526392338,0000000559,-157
20230408181526400030,0000000560,-142
20230408181526407722,0000000561,-125
20230408181526415415,0000000562,-125
20230408181526423107,0000000563,-121
20230408181526430799,0000000564,-106
20230408181526438491,0000000565,-92
20230408181526446184,0000000566,-84
20230408181526453876,0000000567,-67
20230408181526461568,0000000568,-55
20230408181526469261,0000000569,-48
20230408181526476953,0000000570,-33
20230408181526484645,0000000571,-9
20230408181526492338,0000000572,26
20230408181526500030,0000000573,60
20230408181526507722,0000000574,79
20230408181526515415,0000000575,101
20230408181526523107,0000000576,121
20230408181526530799,0000000577,128
20230408181526538491,0000000578,128
20230408181526546184,0000000579,108
20230408181526553876,0000000580,70
20230408181526561568,0000000581,16
20230408181526569261,0000000582,-46
20230408181526576953,0000000583,-101
20230408181526511754,0000000584,-142
20230408181526519446,0000000585,-164
20230408181526527138,0000000586,-179
20230408181526534831,0000000587,-186
20230408181526542523,0000000588,-184
20230408181526550215,0000000589,-179
20230408181526557908,0000000590,-176
20230408181526565600,0000000591,-171
20230408181526573292,0000000592,-167
20230408181526580985,0000000593,-159
20230408181526588677,0000000594,-154
20230408181526596369,0000000595,-157
20230408181526604062,0000000596,-154
20230408181526611754,0000000597,-140
20230408181526619446,0000000598,-135
20230408181526627138,0000000599,-138
20230408181526634831,0000000600,-133
20230408181526642523,0000000601,-118
20230408181526650215,0000000602,-113
20230408181526657908,0000000603,-123
20230408181526665600,0000000604,-118
20230408181526673292,0000000605,-108
20230408181526680985,0000000606,-111
20230408181526688677,0000000607,-116
20230408181526696369,0000000608,-113
20230408181526704062,0000000609,-118
20230408181526711754,0000000610,-123
20230408181526719446,0000000611,-123
20230408181526727138,0000000612,-116
20230408181526734831,0000000613,-106
20230408181526742523,0000000614,-82
20230408181526750215,0000000615,-72
20230408181526757908,0000000616,-87
20230408181526765600,0000000617,-94
20230408181526773292,0000000618,-96
20230408181526780985,0000000619,-108
20230408181526788677,0000000620,-118
20230408181526796369,0000000621,-123
20230408181526804062,0000000622,-125
20230408181526811754,0000000623,-118
20230408181526819446,0000000624,-111
20230408181526827138,0000000625,-111
20230408181526834831,0000000626,-104
20230408181526842523,0000000627,-94
20230408181526850215,0000000628,-108
20230408181526857908,0000000629,-101
20230408181526865600,0000000630,108
20230408181526873292,0000000631,602
20230408181526880985,0000000632,978
20230408181526888677,0000000633,687
20230408181526896369,0000000634,-24
20230408181526904062,0000000635,-336
20230408181526911754,0000000636,-198
20230408181526919446,0000000637,-140
20230408181526927138,0000000638,-196
20230408181526934831,0000000639,-174
20230408181526942523,0000000640,-157
20230408181526950215,0000000641,-181
20230408181526957908,0000000642,-162
20230408181526965600,0000000643,-128
20230408181526973292,0000000644,-123
20230408181526980985,0000000645,-123
20230408181526988677,0000000646,-116
20230408181526996369,0000000647,-111
20230408181527004062,0000000648,-116
20230408181527011754,0000000649,-121
20230408181527019446,0000000650,-79
20230408181527027138,0000000651,-43
20230408181527034831,0000000652,-72
20230408181527042523,0000000653,-43
20230408181527050215,0000000654,29
20230408181527057908,0000000655,2
20230408181527065600,0000000656,19
20230408181527096764,0000000657,128
20230408181527104456,0000000658,142
20230408181527112148,0000000659,111
20230408181527119841,0000000660,133
20230408181527127533,0000000661,147
20230408181527135225,0000000662,125
20230408181527142918,0000000663,67
20230408181527150610,0000000664,2
20230408181527158302,0000000665,-46
20230408181527165995,0000000666,-94
20230408181527173687,0000000667,-142
20230408181527181379,0000000668,-181
20230408181527189072,0000000669,-205
20230408181527196764,0000000670,-198
20230408181527204456,0000000671,-191
20230408181527212148,0000000672,-208
20230408181527219841,0000000673,-215
20230408181527227533,0000000674,-213
20230408181527235225,0000000675,-217
20230408181527242918,0000000676,-208
20230408181527250610,0000000677,-191
20230408181527258302,0000000678,-200
20230408181527265995,0000000679,-227
20230408181527273687,0000000680,-215
20230408181527281379,0000000681,-196
20230408181527289072,0000000682,-208
20230408181527296764,0000000683,-205
20230408181527304456,0000000684,-181
20230408181527312148,0000000685,-188
20230408181527319841,0000000686,-208
20230408181527327533,0000000687,-215
20230408181527335225,0000000688,-210
20230408181527342918,0000000689,-179
20230408181527350610,0000000690,-164
20230408181527358302,0000000691,-186
20230408181527365995,0000000692,-186
20230408181527373687,0000000693,-167
20230408181527381379,0000000694,-154
20230408181527389072,0000000695,-145
20230408181527396764,0000000696,-145
20230408181527404456,0000000697,-157
20230408181527412148,0000000698,-167
20230408181527419841,0000000699,-167
20230408181527427533,0000000700,-159
20230408181527435225,0000000701,-164
20230408181527442918,0000000702,-181
20230408181527450610,0000000703,-174
20230408181527458302,0000000704,-147
20230408181527465995,0000000705,-152
20230408181527473687,0000000706,-164
20230408181527481379,0000000707,-167
20230408181527489072,0000000708,-150
20230408181527496764,0000000709,14
20230408181527504456,0000000710,401
20230408181527512148,0000000711,772
20230408181527519841,0000000712,627
20230408181527527533,0000000713,-2
20230408181527535225,0000000714,-348
20230408181527542918,0000000715,-227
20230408181527550610,0000000716,-179
20230408181527558302,0000000717,-256
20230408181527565995,0000000718,-225
20230408181527573687,0000000719,-176
20230408181527581379,0000000720,-184
20230408181527589072,0000000721,-174
20230408181527596764,0000000722,-157
20230408181527604456,0000000723,-169
20230408181527612148,0000000724,-164
20230408181527619841,0000000725,-140
20230408181527627533,0000000726,-133
20230408181527635225,0000000727,-113
20230408181527642918,0000000728,-77
20230408181527650610,0000000729,-65
20230408181527631815,0000000730,-72
20230408181527639507,0000000731,-60
20230408181527647199,0000000732,-21
20230408181527654892,0000000733,16
20230408181527662584,0000000734,33
20230408181527670276,0000000735,53
20230408181527677969,0000000736,77
20230408181527685661,0000000737,84
20230408181527693353,0000000738,94
20230408181527701046,0000000739,111
20230408181527708738,0000000740,108
20230408181527716430,0000000741,84
20230408181527724123,0000000742,48
20230408181527731815,0000000743,0
20230408181527739507,0000000744,-58
20230408181527747199,0000000745,-108
20230408181527754892,0000000746,-133
20230408181527762584,0000000747,-154
20230408181527770276,0000000748,-181
20230408181527777969,0000000749,-171
20230408181527785661,0000000750,-152
20230408181527793353,0000000751,-169
20230408181527801046,0000000752,-179
20230408181527808738,0000000753,-159
20230408181527816430,0000000754,-164
20230408181527824123,0000000755,-176
20230408181527831815,0000000756,-157
20230408181527839507,0000000757,-135
20230408181527847199,0000000758,-140
20230408181527854892,0000000759,-133
20230408181527862584,0000000760,-123
20230408181527870276,0000000761,-140
20230408181527877969,0000000762,-154
20230408181527885661,0000000763,-150
20230408181527893353,0000000764,-142
20230408181527901046,0000000765,-128
20230408181527908738,0000000766,-118
20230408181527916430,0000000767,-125
20230408181527924123,0000000768,-128
20230408181527931815,0000000769,-116
20230408181527939507,0000000770,-101
20230408181527947199,0000000771,-94
20230408181527954892,0000000772,-82
20230408181527962584,0000000773,-77
20230408181527970276,0000000774,-87
20230408181527977969,0000000775,-96
20230408181527985661,0000000776,-108
20230408181527993353,0000000777,-121
20230408181528001046,0000000778,-121
20230408181528008738,0000000779,-118
20230408181528016430,0000000780,-121
20230408181528024123,0000000781,-118
20230408181528031815,0000000782,-111
20230408181528039507,0000000783,-101
20230408181528047199,0000000784,-101
20230408181528054892,0000000785,-106
20230408181528062584,0000000786,-101
20230408181528070276,0000000787,-4
20230408181528077969,0000000788,336
20230408181528085661,0000000789,762
20230408181528093353,0000000790,743
20230408181528101046,0000000791,171
20230408181528108738,0000000792,-276
20230408181528116430,0000000793,-237
20230408181528124123,0000000794,-123
20230408181528131815,0000000795,-162
20230408181528139507,0000000796,-184
20230408181528147199,0000000797,-167
20230408181528154892,0000000798,-167
20230408181528162584,0000000799,-159
20230408181528170276,0000000800,-152
20230408181528177969,0000000801,-152
20230408181528185661,0000000802,-150
20230408181528169814,0000000803,-140
20230408181528177506,0000000804,-130
20230408181528185198,0000000805,-118
20230408181528192891,0000000806,-108
20230408181528200583,0000000807,-104
20230408181528208275,0000000808,-94
20230408181528215968,0000000809,-87
20230408181528223660,0000000810,-70
20230408181528231352,0000000811,-41
20230408181528239045,0000000812,-24
20230408181528246737,0000000813,-2
20230408181528254429,0000000814,31
20230408181528262122,0000000815,50
20230408181528269814,0000000816,60
20230408181528277506,0000000817,67
20230408181528285198,0000000818,70
20230408181528292891,0000000819,62
20230408181528300583,0000000820,36
20230408181528308275,0000000821,-7
20230408181528315968,0000000822,-58
20230408181528323660,0000000823,-106
20230408181528331352,0000000824,-147
20230408181528339045,0000000825,-171
20230408181528346737,0000000826,-179
20230408181528354429,0000000827,-191
20230408181528362122,0000000828,-193
20230408181528369814,0000000829,-179
20230408181528377506,0000000830,-164
20230408181528385198,0000000831,-164
20230408181528392891,0000000832,-162
20230408181528400583,0000000833,-152
20230408181528408275,0000000834,-142
20230408181528415968,0000000835,-138
20230408181528423660,0000000836,-133
20230408181528431352,0000000837,-125
20230408181528439045,0000000838,-125
20230408181528446737,0000000839,-123
20230408181528454429,0000000840,-113
20230408181528462122,0000000841,-108
20230408181528469814,0000000842,-108
20230408181528477506,0000000843,-101
20230408181528485198,0000000844,-96
20230408181528492891,0000000845,-99
20230408181528500583,0000000846,-104
20230408181528508275,0000000847,-111
20230408181528515968,0000000848,-99
20230408181528523660,0000000849,-67
20230408181528531352,0000000850,-60
20230408181528539045,0000000851,-72
20230408181528546737,0000000852,-67
20230408181528554429,0000000853,-67
20230408181528562122,0000000854,-84
20230408181528569814,0000000855,-96
20230408181528577506,0000000856,-89
20230408181528585198,0000000857,-79
20230408181528592891,0000000858,-82
20230408181528600583,0000000859,-79
20230408181528608275,0000000860,-70
20230408181528615968,0000000861,-62
20230408181528623660,0000000862,-55
20230408181528631352,0000000863,-53
20230408181528639045,0000000864,-38
20230408181528646737,0000000865,147
20230408181528654429,0000000866,598
20230408181528662122,0000000867,953
20230408181528669814,0000000868,690
20230408181528677506,0000000869,31
20230408181528685198,0000000870,-246
20230408181528692891,0000000871,-111
20230408181528700583,0000000872,-70
20230408181528708275,0000000873,-125
20230408181528715968,0000000874,-108
20230408181528723660,0000000875,-92
20230408181528753270,0000000876,-96
20230408181528760962,0000000877,-77
20230408181528768654,0000000878,-58
20230408181528776347,0000000879,-55
20230408181528784039,0000000880,-48
20230408181528791731,0000000881,-38
20230408181528799424,0000000882,-29
20230408181528807116,0000000883,-14
20230408181528814808,0000000884,0
