20230429100701448371,0000000000,-9,0
20230429100701456063,0000000001,4,0
20230429100701463755,0000000002,17,0
20230429100701471448,0000000003,19,0
20230429100701479140,0000000004,31,0
20230429100701486832,0000000005,43,0
20230429100701494525,0000000006,9,0
20230429100701502217,0000000007,-34,0
20230429100701509909,0000000008,-31,0
20230429100701517602,0000000009,-14,0
20230429100701525294,0000000010,-14,0
20230429100701532986,0000000011,-19,0
20230429100701540679,0000000012,-9,0
20230429100701548371,0000000013,2,0
20230429100701556063,0000000014,-4,0
20230429100701563755,0000000015,7,0
20230429100701571448,0000000016,238,0
20230429100701579140,0000000017,877,0
20230429100701586832,0000000018,1467,0
20230429100701594525,0000000019,904,0
20230429100701602217,0000000020,-502,0
20230429100701609909,0000000021,-806,0
20230429100701617602,0000000022,-43,0
20230429100701625294,0000000023,126,0
20230429100701632986,0000000024,-119,0
20230429100701640679,0000000025,-29,0
20230429100701648371,0000000026,48,0
20230429100701656063,0000000027,-34,0
20230429100701663755,0000000028,-21,0
20230429100701671448,0000000029,34,0
20230429100701679140,0000000030,24,0
20230429100701686832,0000000031,19,0
20230429100701694525,0000000032,34,0
20230429100701702217,0000000033,36,0
20230429100701709909,0000000034,38,0
20230429100701717602,0000000035,56,0
20230429100701725294,0000000036,77,0
20230429100701732986,0000000037,87,0
20230429100701740679,0000000038,97,0
20230429100701748371,0000000039,114,0
20230429100701756063,0000000040,124,0
20230429100701763755,0000000041,126,0
20230429100701771448,0000000042,151,0
20230429100701779140,0000000043,175,0
20230429100701786832,0000000044,182,0
20230429100701794525,0000000045,199,0
20230429100701802217,0000000046,238,0
20230429100701809909,0000000047,263,0
20230429100701817602,0000000048,272,0
20230429100701825294,0000000049,292,0
20230429100701832986,0000000050,309,0
20230429100701840679,0000000051,314,0
20230429100701848371,0000000052,316,0
20230429100701856063,0000000053,319,0
20230429100701863755,0000000054,292,0
20230429100701871448,0000000055,209,0
20230429100701879140,0000000056,107,0
20230429100701886832,0000000057,26,0
20230429100701894525,0000000058,-31,0
20230429100701902217,0000000059,-70,0
20230429100701909909,0000000060,-92,0
20230429100701917602,0000000061,-104,0
20230429100701925294,0000000062,-107,0
20230429100701932986,0000000063,-109,0
20230429100701940679,0000000064,-112,0
20230429100701948371,0000000065,-109,0
20230429100701956063,0000000066,-99,0
20230429100701963755,0000000067,-97,0
20230429100701971448,0000000068,-92,0
20230429100701979140,0000000069,-77,0
20230429100701986832,0000000070,-63,0
20230429100701994525,0000000071,-53,0
20230429100702002217,0000000072,-58,0
20230429100702010334,0000000073,-68,0
20230429100702018026,0000000074,-58,0
20230429100702025718,0000000075,-46,0
20230429100702033411,0000000076,-41,0
20230429100702041103,0000000077,-34,0
20230429100702048795,0000000078,-36,0
20230429100702056488,0000000079,-43,0
20230429100702064180,0000000080,-38,0
20230429100702071872,0000000081,-21,0
20230429100702079565,0000000082,-14,0
20230429100702087257,0000000083,-21,0
20230429100702094949,0000000084,-29,0
20230429100702102642,0000000085,-21,0
20230429100702110334,0000000086,-17,0
20230429100702118026,0000000087,-14,0
20230429100702125718,0000000088,-4,0
20230429100702133411,0000000089,7,0
20230429100702141103,0000000090,4,0
20230429100702148795,0000000091,7,0
20230429100702156488,0000000092,12,0
20230429100702164180,0000000093,7,0
20230429100702171872,0000000094,12,0
20230429100702179565,0000000095,14,0
20230429100702187257,0000000096,-4,0
20230429100702194949,0000000097,2,0
20230429100702202642,0000000098,26,0
20230429100702210334,0000000099,17,0
20230429100702218026,0000000100,14,0
20230429100702225718,0000000101,31,0
20230429100702233411,0000000102,21,0
20230429100702241103,0000000103,17,0
20230429100702248795,0000000104,34,0
20230429100702256488,0000000105,38,0
20230429100702264180,0000000106,38,0
20230429100702271872,0000000107,46,0
20230429100702279565,0000000108,53,0
20230429100702287257,0000000109,65,0
20230429100702294949,0000000110,80,0
20230429100702302642,0000000111,90,0
20230429100702310334,0000000112,99,0
20230429100702318026,0000000113,112,0
20230429100702325718,0000000114,104,0
20230429100702333411,0000000115,75,0
20230429100702341103,0000000116,48,0
20230429100702348795,0000000117,34,0
20230429100702356488,0000000118,29,0
20230429100702364180,0000000119,34,0
20230429100702371872,0000000120,41,0
20230429100702379565,0000000121,43,0
20230429100702387257,0000000122,48,0
20230429100702394949,0000000123,51,0
20230429100702402642,0000000124,60,0
20230429100702410334,0000000125,270,0
20230429100702418026,0000000126,882,0
20230429100702425718,0000000127,1472,0
20230429100702433411,0000000128,1009,0
20230429100702441103,0000000129,-304,0
20230429100702448795,0000000130,-653,0
20230429100702456488,0000000131,31,0
20230429100702464180,0000000132,170,0
20230429100702471872,0000000133,-107,0
20230429100702479565,0000000134,-17,0
20230429100702487257,0000000135,85,0
20230429100702494949,0000000136,2,0
20230429100702502642,0000000137,12,0
20230429100702510334,0000000138,70,0
20230429100702518026,0000000139,46,0
20230429100702525718,0000000140,34,0
20230429100702533411,0000000141,63,0
20230429100702541103,0000000142,70,0
20230429100702548795,0000000143,63,0
20230429100702556488,0000000144,75,0
20230429100702564180,0000000145,85,0
20230429100702572298,0000000146,80,0
20230429100702579990,0000000147,90,0
20230429100702587682,0000000148,107,0
20230429100702595375,0000000149,124,0
20230429100702603067,0000000150,138,0
20230429100702610759,0000000151,160,0
20230429100702618452,0000000152,177,0
20230429100702626144,0000000153,177,0
20230429100702633836,0000000154,190,0
20230429100702641529,0000000155,221,0
20230429100702649221,0000000156,243,0
20230429100702656913,0000000157,255,0
20230429100702664606,0000000158,272,0
20230429100702672298,0000000159,292,0
20230429100702679990,0000000160,309,0
20230429100702687682,0000000161,326,0
20230429100702695375,0000000162,333,0
20230429100702703067,0000000163,336,0
20230429100702710759,0000000164,333,0
20230429100702718452,0000000165,299,0
20230429100702726144,0000000166,214,0
20230429100702733836,0000000167,134,0
20230429100702741529,0000000168,75,0
20230429100702749221,0000000169,14,0
20230429100702756913,0000000170,-34,0
20230429100702764606,0000000171,-60,0
20230429100702772298,0000000172,-68,0
20230429100702779990,0000000173,-90,0
