20230507095721179932,0000000000,7664,-3436,-48239,-507410,0
20230507095721198214,0000000001,7685,-3422,-48245,-507422,0
20230507095721216495,0000000002,7699,-3350,-48086,-507383,0
20230507095721234777,0000000003,7767,-3252,-48001,-507470,0
20230507095721253058,0000000004,7887,-3156,-47847,-507396,0
20230507095721271340,0000000005,8020,-3075,-47710,-507403,0
20230507095721289621,0000000006,8091,-2968,-47570,-507404,0
20230507095721307903,0000000007,8203,-2876,-47440,-507451,0
20230507095721326184,0000000008,8335,-2706,-47178,-507405,0
20230507095721344466,0000000009,8511,-2607,-47020,-507382,0
20230507095721362747,0000000010,8540,-2466,-46894,-507424,0
20230507095721381029,0000000011,8690,-2354,-46762,-507388,0
20230507095721399310,0000000012,8833,-2233,-46547,-507396,0
20230507095721417592,0000000013,8940,-2004,-46433,-507390,0
20230507095721435874,0000000014,9174,-1727,-46197,-507364,0
20230507095721454155,0000000015,9286,-1511,-45942,-507402,0
20230507095721472437,0000000016,9499,-1430,-45821,-507378,0
20230507095721490718,0000000017,9487,-1310,-45732,-507426,0
20230507095721509000,0000000018,9510,-1307,-45798,-507412,0
20230507095721527281,0000000019,9442,-1377,-45935,-507362,0
20230507095721545563,0000000020,9270,-1526,-46047,-507382,0
20230507095721563844,0000000021,9158,-1561,-46061,-507382,0
20230507095721582126,0000000022,9071,-1536,-46016,-507407,0
20230507095721600407,0000000023,9038,-1566,-45987,-507451,0
20230507095721618689,0000000024,9097,-1578,-45863,-507461,0
20230507095721636970,0000000025,9187,-1340,-45748,-507398,0
20230507095721655252,0000000026,9200,-1251,-45667,-507386,0
20230507095721673534,0000000027,9252,-1126,-45457,-507401,0
20230507095721691815,0000000028,9369,-1018,-45327,-507408,0
20230507095721710097,0000000029,9528,-975,-45253,-507426,0
20230507095721728378,0000000030,9609,-879,-45074,-507397,0
20230507095721746660,0000000031,9701,-748,-44941,-507373,0
20230507095721764941,0000000032,9799,-689,-44839,-507381,0
20230507095721783223,0000000033,9869,-554,-44706,-507441,0
20230507095721801504,0000000034,9994,-466,-44543,-507436,0
20230507095721819786,0000000035,10102,-273,-44365,-507394,0
20230507095721838067,0000000036,10254,-230,-44260,-507421,0
20230507095721856349,0000000037,10484,-76,-44056,-507346,0
20230507095721874630,0000000038,10576,48,-43982,-507376,0
20230507095721892912,0000000039,10805,245,-43759,-507385,0
20230507095721911193,0000000040,10982,278,-43648,-507456,0
20230507095721929475,0000000041,11169,453,-43387,-507371,0
20230507095721946166,0000000042,11359,574,-43173,-507360,0
20230507095721964448,0000000043,11510,737,-42997,-507414,0
20230507095721982729,0000000044,11644,865,-42923,-507394,0
20230507095722001011,0000000045,11808,1138,-42625,-507373,0
20230507095722019292,0000000046,11960,1260,-42526,-507443,0
20230507095722037574,0000000047,12064,1307,-42411,-507470,0
20230507095722055855,0000000048,12116,1397,-42313,-507425,0
20230507095722074137,0000000049,12142,1366,-42341,-507395,0
20230507095722092418,0000000050,11933,1211,-42446,-507405,0
20230507095722110700,0000000051,11787,1055,-42631,-507405,0
20230507095722128981,0000000052,11537,885,-42822,-507425,0
20230507095722147263,0000000053,11445,830,-42783,-507367,0
20230507095722165544,0000000054,11284,722,-42893,-507413,0
20230507095722183826,0000000055,11273,626,-42850,-507451,0
20230507095722202108,0000000056,11237,607,-42864,-507358,0
20230507095722220389,0000000057,11219,525,-42829,-507361,0
20230507095722238671,0000000058,11290,507,-42762,-507328,0
20230507095722256952,0000000059,11235,541,-42674,-507394,0
20230507095722275234,0000000060,11296,555,-42644,-507408,0
